timestamp,namespace,pod,cpu_millicores,mem_bytes
2026-09-16T14:37:39.760507+00:00,grove-system,grove-operator-5d8746f45-fkj4k,663.0,134217728
2026-09-16T14:37:39.760507+00:00,kai-scheduler,admission-86666f457d-449j8,1.0,15728640
2026-09-16T14:37:39.760507+00:00,kai-scheduler,binder-869fc94c7-vmk65,58.0,78643200
2026-09-16T14:37:39.760507+00:00,kai-scheduler,kai-operator-69b5d7bcf7-72px4,1.0,57671680
2026-09-16T14:37:39.760507+00:00,kai-scheduler,kai-scheduler-default-5cd4694576-q422p,38.0,103809024
2026-09-16T14:37:39.760507+00:00,kai-scheduler,pod-grouper-65456f756-gxfnl,1.0,11534336
2026-09-16T14:37:39.760507+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-mq2sk,1.0,11534336
2026-09-16T14:37:39.760507+00:00,kai-scheduler,queue-controller-f86fcd76c-2z76k,1.0,13631488
2026-09-16T14:37:39.760507+00:00,kube-system,coredns-8db54c48d-xwg8k,11.0,27262976
2026-09-16T14:37:39.760507+00:00,kube-system,kwok-controller-5cf8c7c44b-bbjsw,205.0,33554432
2026-09-16T14:37:39.760507+00:00,kube-system,local-path-provisioner-5d9d9885bc-ddln7,1.0,15728640
2026-09-16T14:37:39.760507+00:00,kube-system,metrics-server-75dc6f8d87-k8h7b,30.0,45088768
2026-09-16T14:37:39.760507+00:00,kube-system,svclb-traefik-cf82b3cd-hd56k,0.0,0
2026-09-16T14:37:39.760507+00:00,kube-system,traefik-9bcdbbd9-pdd86,16.0,40894464
2026-09-16T14:37:39.760507+00:00,pyroscope,pyroscope-0,6.0,69206016
2026-09-16T14:37:39.760507+00:00,pyroscope,pyroscope-alloy-0,58.0,127926272
2026-09-16T14:37:45.995445+00:00,grove-system,grove-operator-5d8746f45-fkj4k,663.0,134217728
2026-09-16T14:37:45.995445+00:00,kai-scheduler,admission-86666f457d-449j8,1.0,15728640
2026-09-16T14:37:45.995445+00:00,kai-scheduler,binder-869fc94c7-vmk65,58.0,78643200
2026-09-16T14:37:45.995445+00:00,kai-scheduler,kai-operator-69b5d7bcf7-72px4,1.0,57671680
2026-09-16T14:37:45.995445+00:00,kai-scheduler,kai-scheduler-default-5cd4694576-q422p,38.0,103809024
2026-09-16T14:37:45.995445+00:00,kai-scheduler,pod-grouper-65456f756-gxfnl,1.0,11534336
2026-09-16T14:37:45.995445+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-mq2sk,1.0,11534336
2026-09-16T14:37:45.995445+00:00,kai-scheduler,queue-controller-f86fcd76c-2z76k,1.0,13631488
2026-09-16T14:37:45.995445+00:00,kube-system,coredns-8db54c48d-xwg8k,11.0,27262976
2026-09-16T14:37:45.995445+00:00,kube-system,kwok-controller-5cf8c7c44b-bbjsw,205.0,33554432
2026-09-16T14:37:45.995445+00:00,kube-system,local-path-provisioner-5d9d9885bc-ddln7,1.0,15728640
2026-09-16T14:37:45.995445+00:00,kube-system,metrics-server-75dc6f8d87-k8h7b,30.0,45088768
2026-09-16T14:37:45.995445+00:00,kube-system,svclb-traefik-cf82b3cd-hd56k,0.0,0
2026-09-16T14:37:45.995445+00:00,kube-system,traefik-9bcdbbd9-pdd86,16.0,40894464
2026-09-16T14:37:45.995445+00:00,pyroscope,pyroscope-0,6.0,69206016
2026-09-16T14:37:45.995445+00:00,pyroscope,pyroscope-alloy-0,58.0,127926272
2026-09-16T14:37:52.230430+00:00,grove-system,grove-operator-5d8746f45-fkj4k,134.0,131072000
2026-09-16T14:37:52.230430+00:00,kai-scheduler,admission-86666f457d-449j8,1.0,15728640
2026-09-16T14:37:52.230430+00:00,kai-scheduler,binder-869fc94c7-vmk65,39.0,78643200
2026-09-16T14:37:52.230430+00:00,kai-scheduler,kai-operator-69b5d7bcf7-72px4,1.0,57671680
2026-09-16T14:37:52.230430+00:00,kai-scheduler,kai-scheduler-default-5cd4694576-q422p,37.0,95420416
2026-09-16T14:37:52.230430+00:00,kai-scheduler,pod-grouper-65456f756-gxfnl,1.0,11534336
2026-09-16T14:37:52.230430+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-mq2sk,1.0,11534336
2026-09-16T14:37:52.230430+00:00,kai-scheduler,queue-controller-f86fcd76c-2z76k,1.0,13631488
2026-09-16T14:37:52.230430+00:00,kube-system,coredns-8db54c48d-xwg8k,9.0,26214400
2026-09-16T14:37:52.230430+00:00,kube-system,kwok-controller-5cf8c7c44b-bbjsw,85.0,32505856
2026-09-16T14:37:52.230430+00:00,kube-system,local-path-provisioner-5d9d9885bc-ddln7,1.0,15728640
2026-09-16T14:37:52.230430+00:00,kube-system,metrics-server-75dc6f8d87-k8h7b,29.0,55574528
2026-09-16T14:37:52.230430+00:00,kube-system,svclb-traefik-cf82b3cd-hd56k,0.0,0
2026-09-16T14:37:52.230430+00:00,kube-system,traefik-9bcdbbd9-pdd86,13.0,39845888
2026-09-16T14:37:52.230430+00:00,pyroscope,pyroscope-0,7.0,67108864
2026-09-16T14:37:52.230430+00:00,pyroscope,pyroscope-alloy-0,40.0,127926272
2026-09-16T14:37:58.480168+00:00,grove-system,grove-operator-5d8746f45-fkj4k,134.0,131072000
2026-09-16T14:37:58.480168+00:00,kai-scheduler,admission-86666f457d-449j8,1.0,15728640
2026-09-16T14:37:58.480168+00:00,kai-scheduler,binder-869fc94c7-vmk65,39.0,78643200
2026-09-16T14:37:58.480168+00:00,kai-scheduler,kai-operator-69b5d7bcf7-72px4,1.0,57671680
2026-09-16T14:37:58.480168+00:00,kai-scheduler,kai-scheduler-default-5cd4694576-q422p,37.0,95420416
2026-09-16T14:37:58.480168+00:00,kai-scheduler,pod-grouper-65456f756-gxfnl,1.0,11534336
2026-09-16T14:37:58.480168+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-mq2sk,1.0,11534336
2026-09-16T14:37:58.480168+00:00,kai-scheduler,queue-controller-f86fcd76c-2z76k,1.0,13631488
2026-09-16T14:37:58.480168+00:00,kube-system,coredns-8db54c48d-xwg8k,9.0,26214400
2026-09-16T14:37:58.480168+00:00,kube-system,kwok-controller-5cf8c7c44b-bbjsw,85.0,32505856
2026-09-16T14:37:58.480168+00:00,kube-system,local-path-provisioner-5d9d9885bc-ddln7,1.0,15728640
2026-09-16T14:37:58.480168+00:00,kube-system,metrics-server-75dc6f8d87-k8h7b,29.0,55574528
2026-09-16T14:37:58.480168+00:00,kube-system,svclb-traefik-cf82b3cd-hd56k,0.0,0
2026-09-16T14:37:58.480168+00:00,kube-system,traefik-9bcdbbd9-pdd86,13.0,39845888
2026-09-16T14:37:58.480168+00:00,pyroscope,pyroscope-0,7.0,67108864
2026-09-16T14:37:58.480168+00:00,pyroscope,pyroscope-alloy-0,40.0,127926272
2026-09-16T14:38:04.744606+00:00,grove-system,grove-operator-5d8746f45-fkj4k,134.0,131072000
2026-09-16T14:38:04.744606+00:00,kai-scheduler,admission-86666f457d-449j8,1.0,15728640
2026-09-16T14:38:04.744606+00:00,kai-scheduler,binder-869fc94c7-vmk65,39.0,78643200
2026-09-16T14:38:04.744606+00:00,kai-scheduler,kai-operator-69b5d7bcf7-72px4,1.0,57671680
2026-09-16T14:38:04.744606+00:00,kai-scheduler,kai-scheduler-default-5cd4694576-q422p,37.0,95420416
2026-09-16T14:38:04.744606+00:00,kai-scheduler,pod-grouper-65456f756-gxfnl,1.0,11534336
2026-09-16T14:38:04.744606+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-mq2sk,1.0,11534336
2026-09-16T14:38:04.744606+00:00,kai-scheduler,queue-controller-f86fcd76c-2z76k,1.0,13631488
2026-09-16T14:38:04.744606+00:00,kube-system,coredns-8db54c48d-xwg8k,9.0,26214400
2026-09-16T14:38:04.744606+00:00,kube-system,kwok-controller-5cf8c7c44b-bbjsw,85.0,32505856
2026-09-16T14:38:04.744606+00:00,kube-system,local-path-provisioner-5d9d9885bc-ddln7,1.0,15728640
2026-09-16T14:38:04.744606+00:00,kube-system,metrics-server-75dc6f8d87-k8h7b,29.0,55574528
2026-09-16T14:38:04.744606+00:00,kube-system,svclb-traefik-cf82b3cd-hd56k,0.0,0
2026-09-16T14:38:04.744606+00:00,kube-system,traefik-9bcdbbd9-pdd86,13.0,39845888
2026-09-16T14:38:04.744606+00:00,pyroscope,pyroscope-0,7.0,67108864
2026-09-16T14:38:04.744606+00:00,pyroscope,pyroscope-alloy-0,40.0,127926272
2026-09-16T14:38:11.002264+00:00,grove-system,grove-operator-5d8746f45-fkj4k,134.0,131072000
2026-09-16T14:38:11.002264+00:00,kai-scheduler,admission-86666f457d-449j8,1.0,15728640
2026-09-16T14:38:11.002264+00:00,kai-scheduler,binder-869fc94c7-vmk65,48.0,79691776
2026-09-16T14:38:11.002264+00:00,kai-scheduler,kai-operator-69b5d7bcf7-72px4,10.0,58720256
2026-09-16T14:38:11.002264+00:00,kai-scheduler,kai-scheduler-default-5cd4694576-q422p,39.0,89128960
2026-09-16T14:38:11.002264+00:00,kai-scheduler,pod-grouper-65456f756-gxfnl,1.0,11534336
2026-09-16T14:38:11.002264+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-mq2sk,1.0,11534336
2026-09-16T14:38:11.002264+00:00,kai-scheduler,queue-controller-f86fcd76c-2z76k,1.0,13631488
2026-09-16T14:38:11.002264+00:00,kube-system,coredns-8db54c48d-xwg8k,9.0,26214400
2026-09-16T14:38:11.002264+00:00,kube-system,kwok-controller-5cf8c7c44b-bbjsw,36.0,33554432
2026-09-16T14:38:11.002264+00:00,kube-system,local-path-provisioner-5d9d9885bc-ddln7,1.0,15728640
2026-09-16T14:38:11.002264+00:00,kube-system,metrics-server-75dc6f8d87-k8h7b,18.0,53477376
2026-09-16T14:38:11.002264+00:00,kube-system,svclb-traefik-cf82b3cd-hd56k,0.0,0
2026-09-16T14:38:11.002264+00:00,kube-system,traefik-9bcdbbd9-pdd86,29.0,39845888
2026-09-16T14:38:11.002264+00:00,pyroscope,pyroscope-0,12.0,75497472
2026-09-16T14:38:11.002264+00:00,pyroscope,pyroscope-alloy-0,29.0,132120576
2026-09-16T14:38:17.274597+00:00,grove-system,grove-operator-5d8746f45-fkj4k,134.0,131072000
2026-09-16T14:38:17.274597+00:00,kai-scheduler,admission-86666f457d-449j8,1.0,15728640
2026-09-16T14:38:17.274597+00:00,kai-scheduler,binder-869fc94c7-vmk65,48.0,79691776
2026-09-16T14:38:17.274597+00:00,kai-scheduler,kai-operator-69b5d7bcf7-72px4,10.0,58720256
2026-09-16T14:38:17.274597+00:00,kai-scheduler,kai-scheduler-default-5cd4694576-q422p,39.0,89128960
2026-09-16T14:38:17.274597+00:00,kai-scheduler,pod-grouper-65456f756-gxfnl,1.0,11534336
2026-09-16T14:38:17.274597+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-mq2sk,1.0,11534336
2026-09-16T14:38:17.274597+00:00,kai-scheduler,queue-controller-f86fcd76c-2z76k,1.0,13631488
2026-09-16T14:38:17.274597+00:00,kube-system,coredns-8db54c48d-xwg8k,9.0,26214400
2026-09-16T14:38:17.274597+00:00,kube-system,kwok-controller-5cf8c7c44b-bbjsw,36.0,33554432
2026-09-16T14:38:17.274597+00:00,kube-system,local-path-provisioner-5d9d9885bc-ddln7,1.0,15728640
2026-09-16T14:38:17.274597+00:00,kube-system,metrics-server-75dc6f8d87-k8h7b,18.0,53477376
2026-09-16T14:38:17.274597+00:00,kube-system,svclb-traefik-cf82b3cd-hd56k,0.0,0
2026-09-16T14:38:17.274597+00:00,kube-system,traefik-9bcdbbd9-pdd86,29.0,39845888
2026-09-16T14:38:17.274597+00:00,pyroscope,pyroscope-0,12.0,75497472
2026-09-16T14:38:17.274597+00:00,pyroscope,pyroscope-alloy-0,29.0,132120576
2026-09-16T14:38:23.520810+00:00,grove-system,grove-operator-5d8746f45-fkj4k,515.0,157286400
2026-09-16T14:38:23.520810+00:00,kai-scheduler,admission-86666f457d-449j8,1.0,15728640
2026-09-16T14:38:23.520810+00:00,kai-scheduler,binder-869fc94c7-vmk65,72.0,112197632
2026-09-16T14:38:23.520810+00:00,kai-scheduler,kai-operator-69b5d7bcf7-72px4,5.0,57671680
2026-09-16T14:38:23.520810+00:00,kai-scheduler,kai-scheduler-default-5cd4694576-q422p,120.0,111149056
2026-09-16T14:38:23.520810+00:00,kai-scheduler,pod-grouper-65456f756-gxfnl,1.0,11534336
2026-09-16T14:38:23.520810+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-mq2sk,1.0,11534336
2026-09-16T14:38:23.520810+00:00,kai-scheduler,queue-controller-f86fcd76c-2z76k,1.0,13631488
2026-09-16T14:38:23.520810+00:00,kube-system,coredns-8db54c48d-xwg8k,8.0,26214400
2026-09-16T14:38:23.520810+00:00,kube-system,kwok-controller-5cf8c7c44b-bbjsw,36.0,33554432
2026-09-16T14:38:23.520810+00:00,kube-system,local-path-provisioner-5d9d9885bc-ddln7,1.0,15728640
2026-09-16T14:38:23.520810+00:00,kube-system,metrics-server-75dc6f8d87-k8h7b,18.0,53477376
2026-09-16T14:38:23.520810+00:00,kube-system,svclb-traefik-cf82b3cd-hd56k,0.0,0
2026-09-16T14:38:23.520810+00:00,kube-system,traefik-9bcdbbd9-pdd86,11.0,39845888
2026-09-16T14:38:23.520810+00:00,pyroscope,pyroscope-0,8.0,74448896
2026-09-16T14:38:23.520810+00:00,pyroscope,pyroscope-alloy-0,100.0,138412032
2026-09-16T14:38:29.752780+00:00,grove-system,grove-operator-5d8746f45-fkj4k,515.0,157286400
2026-09-16T14:38:29.752780+00:00,kai-scheduler,admission-86666f457d-449j8,1.0,15728640
2026-09-16T14:38:29.752780+00:00,kai-scheduler,binder-869fc94c7-vmk65,72.0,112197632
2026-09-16T14:38:29.752780+00:00,kai-scheduler,kai-operator-69b5d7bcf7-72px4,5.0,57671680
2026-09-16T14:38:29.752780+00:00,kai-scheduler,kai-scheduler-default-5cd4694576-q422p,120.0,111149056
2026-09-16T14:38:29.752780+00:00,kai-scheduler,pod-grouper-65456f756-gxfnl,1.0,11534336
2026-09-16T14:38:29.752780+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-mq2sk,1.0,11534336
2026-09-16T14:38:29.752780+00:00,kai-scheduler,queue-controller-f86fcd76c-2z76k,1.0,13631488
2026-09-16T14:38:29.752780+00:00,kube-system,coredns-8db54c48d-xwg8k,8.0,26214400
2026-09-16T14:38:29.752780+00:00,kube-system,kwok-controller-5cf8c7c44b-bbjsw,36.0,33554432
2026-09-16T14:38:29.752780+00:00,kube-system,local-path-provisioner-5d9d9885bc-ddln7,1.0,15728640
2026-09-16T14:38:29.752780+00:00,kube-system,metrics-server-75dc6f8d87-k8h7b,18.0,53477376
2026-09-16T14:38:29.752780+00:00,kube-system,svclb-traefik-cf82b3cd-hd56k,0.0,0
2026-09-16T14:38:29.752780+00:00,kube-system,traefik-9bcdbbd9-pdd86,11.0,39845888
2026-09-16T14:38:29.752780+00:00,pyroscope,pyroscope-0,8.0,74448896
2026-09-16T14:38:29.752780+00:00,pyroscope,pyroscope-alloy-0,100.0,138412032
2026-09-16T14:38:35.991926+00:00,grove-system,grove-operator-5d8746f45-fkj4k,515.0,157286400
2026-09-16T14:38:35.991926+00:00,kai-scheduler,admission-86666f457d-449j8,1.0,15728640
2026-09-16T14:38:35.991926+00:00,kai-scheduler,binder-869fc94c7-vmk65,72.0,112197632
2026-09-16T14:38:35.991926+00:00,kai-scheduler,kai-operator-69b5d7bcf7-72px4,5.0,57671680
2026-09-16T14:38:35.991926+00:00,kai-scheduler,kai-scheduler-default-5cd4694576-q422p,120.0,111149056
2026-09-16T14:38:35.991926+00:00,kai-scheduler,pod-grouper-65456f756-gxfnl,1.0,11534336
2026-09-16T14:38:35.991926+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-mq2sk,1.0,11534336
2026-09-16T14:38:35.991926+00:00,kai-scheduler,queue-controller-f86fcd76c-2z76k,1.0,13631488
2026-09-16T14:38:35.991926+00:00,kube-system,coredns-8db54c48d-xwg8k,8.0,26214400
2026-09-16T14:38:35.991926+00:00,kube-system,kwok-controller-5cf8c7c44b-bbjsw,36.0,33554432
2026-09-16T14:38:35.991926+00:00,kube-system,local-path-provisioner-5d9d9885bc-ddln7,1.0,15728640
2026-09-16T14:38:35.991926+00:00,kube-system,metrics-server-75dc6f8d87-k8h7b,18.0,53477376
2026-09-16T14:38:35.991926+00:00,kube-system,svclb-traefik-cf82b3cd-hd56k,0.0,0
2026-09-16T14:38:35.991926+00:00,kube-system,traefik-9bcdbbd9-pdd86,11.0,39845888
2026-09-16T14:38:35.991926+00:00,pyroscope,pyroscope-0,13.0,81788928
2026-09-16T14:38:35.991926+00:00,pyroscope,pyroscope-alloy-0,113.0,139460608
2026-09-16T14:38:42.237580+00:00,grove-system,grove-operator-5d8746f45-fkj4k,850.0,158334976
2026-09-16T14:38:42.237580+00:00,kai-scheduler,admission-86666f457d-449j8,1.0,15728640
2026-09-16T14:38:42.237580+00:00,kai-scheduler,binder-869fc94c7-vmk65,68.0,108003328
2026-09-16T14:38:42.237580+00:00,kai-scheduler,kai-operator-69b5d7bcf7-72px4,1.0,57671680
2026-09-16T14:38:42.237580+00:00,kai-scheduler,kai-scheduler-default-5cd4694576-q422p,70.0,130023424
2026-09-16T14:38:42.237580+00:00,kai-scheduler,pod-grouper-65456f756-gxfnl,1.0,11534336
2026-09-16T14:38:42.237580+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-mq2sk,1.0,11534336
2026-09-16T14:38:42.237580+00:00,kai-scheduler,queue-controller-f86fcd76c-2z76k,1.0,13631488
2026-09-16T14:38:42.237580+00:00,kube-system,coredns-8db54c48d-xwg8k,11.0,26214400
2026-09-16T14:38:42.237580+00:00,kube-system,kwok-controller-5cf8c7c44b-bbjsw,291.0,33554432
2026-09-16T14:38:42.237580+00:00,kube-system,local-path-provisioner-5d9d9885bc-ddln7,1.0,15728640
2026-09-16T14:38:42.237580+00:00,kube-system,metrics-server-75dc6f8d87-k8h7b,48.0,55574528
2026-09-16T14:38:42.237580+00:00,kube-system,svclb-traefik-cf82b3cd-hd56k,0.0,0
2026-09-16T14:38:42.237580+00:00,kube-system,traefik-9bcdbbd9-pdd86,19.0,41943040
2026-09-16T14:38:42.237580+00:00,pyroscope,pyroscope-0,13.0,81788928
2026-09-16T14:38:42.237580+00:00,pyroscope,pyroscope-alloy-0,113.0,139460608
2026-09-16T14:38:48.479248+00:00,grove-system,grove-operator-5d8746f45-fkj4k,850.0,158334976
2026-09-16T14:38:48.479248+00:00,kai-scheduler,admission-86666f457d-449j8,1.0,15728640
2026-09-16T14:38:48.479248+00:00,kai-scheduler,binder-869fc94c7-vmk65,68.0,108003328
2026-09-16T14:38:48.479248+00:00,kai-scheduler,kai-operator-69b5d7bcf7-72px4,1.0,57671680
2026-09-16T14:38:48.479248+00:00,kai-scheduler,kai-scheduler-default-5cd4694576-q422p,70.0,130023424
2026-09-16T14:38:48.479248+00:00,kai-scheduler,pod-grouper-65456f756-gxfnl,1.0,11534336
2026-09-16T14:38:48.479248+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-mq2sk,1.0,11534336
2026-09-16T14:38:48.479248+00:00,kai-scheduler,queue-controller-f86fcd76c-2z76k,1.0,13631488
2026-09-16T14:38:48.479248+00:00,kube-system,coredns-8db54c48d-xwg8k,11.0,26214400
2026-09-16T14:38:48.479248+00:00,kube-system,kwok-controller-5cf8c7c44b-bbjsw,291.0,33554432
2026-09-16T14:38:48.479248+00:00,kube-system,local-path-provisioner-5d9d9885bc-ddln7,1.0,15728640
2026-09-16T14:38:48.479248+00:00,kube-system,metrics-server-75dc6f8d87-k8h7b,48.0,55574528
2026-09-16T14:38:48.479248+00:00,kube-system,svclb-traefik-cf82b3cd-hd56k,0.0,0
2026-09-16T14:38:48.479248+00:00,kube-system,traefik-9bcdbbd9-pdd86,19.0,41943040
2026-09-16T14:38:48.479248+00:00,pyroscope,pyroscope-0,13.0,81788928
2026-09-16T14:38:48.479248+00:00,pyroscope,pyroscope-alloy-0,113.0,139460608
2026-09-16T14:38:54.717801+00:00,grove-system,grove-operator-5d8746f45-fkj4k,168.0,159383552
2026-09-16T14:38:54.717801+00:00,kai-scheduler,admission-86666f457d-449j8,1.0,15728640
2026-09-16T14:38:54.717801+00:00,kai-scheduler,binder-869fc94c7-vmk65,68.0,108003328
2026-09-16T14:38:54.717801+00:00,kai-scheduler,kai-operator-69b5d7bcf7-72px4,1.0,57671680
2026-09-16T14:38:54.717801+00:00,kai-scheduler,kai-scheduler-default-5cd4694576-q422p,38.0,115343360
2026-09-16T14:38:54.717801+00:00,kai-scheduler,pod-grouper-65456f756-gxfnl,1.0,11534336
2026-09-16T14:38:54.717801+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-mq2sk,1.0,11534336
2026-09-16T14:38:54.717801+00:00,kai-scheduler,queue-controller-f86fcd76c-2z76k,1.0,13631488
2026-09-16T14:38:54.717801+00:00,kube-system,coredns-8db54c48d-xwg8k,10.0,27262976
2026-09-16T14:38:54.717801+00:00,kube-system,kwok-controller-5cf8c7c44b-bbjsw,141.0,31457280
2026-09-16T14:38:54.717801+00:00,kube-system,local-path-provisioner-5d9d9885bc-ddln7,1.0,15728640
2026-09-16T14:38:54.717801+00:00,kube-system,metrics-server-75dc6f8d87-k8h7b,32.0,57671680
2026-09-16T14:38:54.717801+00:00,kube-system,svclb-traefik-cf82b3cd-hd56k,0.0,0
2026-09-16T14:38:54.717801+00:00,kube-system,traefik-9bcdbbd9-pdd86,15.0,42991616
2026-09-16T14:38:54.717801+00:00,pyroscope,pyroscope-0,6.0,82837504
2026-09-16T14:38:54.717801+00:00,pyroscope,pyroscope-alloy-0,52.0,144703488
2026-09-16T14:39:00.959890+00:00,grove-system,grove-operator-5d8746f45-fkj4k,168.0,159383552
2026-09-16T14:39:00.959890+00:00,kai-scheduler,admission-86666f457d-449j8,1.0,15728640
2026-09-16T14:39:00.959890+00:00,kai-scheduler,binder-869fc94c7-vmk65,68.0,108003328
2026-09-16T14:39:00.959890+00:00,kai-scheduler,kai-operator-69b5d7bcf7-72px4,1.0,57671680
2026-09-16T14:39:00.959890+00:00,kai-scheduler,kai-scheduler-default-5cd4694576-q422p,38.0,115343360
2026-09-16T14:39:00.959890+00:00,kai-scheduler,pod-grouper-65456f756-gxfnl,1.0,11534336
2026-09-16T14:39:00.959890+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-mq2sk,1.0,11534336
2026-09-16T14:39:00.959890+00:00,kai-scheduler,queue-controller-f86fcd76c-2z76k,1.0,13631488
2026-09-16T14:39:00.959890+00:00,kube-system,coredns-8db54c48d-xwg8k,10.0,27262976
2026-09-16T14:39:00.959890+00:00,kube-system,kwok-controller-5cf8c7c44b-bbjsw,141.0,31457280
2026-09-16T14:39:00.959890+00:00,kube-system,local-path-provisioner-5d9d9885bc-ddln7,1.0,15728640
2026-09-16T14:39:00.959890+00:00,kube-system,metrics-server-75dc6f8d87-k8h7b,32.0,57671680
2026-09-16T14:39:00.959890+00:00,kube-system,svclb-traefik-cf82b3cd-hd56k,0.0,0
2026-09-16T14:39:00.959890+00:00,kube-system,traefik-9bcdbbd9-pdd86,15.0,42991616
2026-09-16T14:39:00.959890+00:00,pyroscope,pyroscope-0,6.0,82837504
2026-09-16T14:39:00.959890+00:00,pyroscope,pyroscope-alloy-0,52.0,144703488
2026-09-16T14:39:07.206326+00:00,grove-system,grove-operator-5d8746f45-fkj4k,99.0,153092096
2026-09-16T14:39:07.206326+00:00,kai-scheduler,admission-86666f457d-449j8,1.0,15728640
2026-09-16T14:39:07.206326+00:00,kai-scheduler,binder-869fc94c7-vmk65,42.0,104857600
2026-09-16T14:39:07.206326+00:00,kai-scheduler,kai-operator-69b5d7bcf7-72px4,1.0,57671680
2026-09-16T14:39:07.206326+00:00,kai-scheduler,kai-scheduler-default-5cd4694576-q422p,39.0,103809024
2026-09-16T14:39:07.206326+00:00,kai-scheduler,pod-grouper-65456f756-gxfnl,1.0,11534336
2026-09-16T14:39:07.206326+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-mq2sk,1.0,11534336
2026-09-16T14:39:07.206326+00:00,kai-scheduler,queue-controller-f86fcd76c-2z76k,1.0,13631488
2026-09-16T14:39:07.206326+00:00,kube-system,coredns-8db54c48d-xwg8k,9.0,27262976
2026-09-16T14:39:07.206326+00:00,kube-system,kwok-controller-5cf8c7c44b-bbjsw,76.0,32505856
2026-09-16T14:39:07.206326+00:00,kube-system,local-path-provisioner-5d9d9885bc-ddln7,1.0,15728640
2026-09-16T14:39:07.206326+00:00,kube-system,metrics-server-75dc6f8d87-k8h7b,27.0,58720256
2026-09-16T14:39:07.206326+00:00,kube-system,svclb-traefik-cf82b3cd-hd56k,0.0,0
2026-09-16T14:39:07.206326+00:00,kube-system,traefik-9bcdbbd9-pdd86,14.0,42991616
2026-09-16T14:39:07.206326+00:00,pyroscope,pyroscope-0,11.0,76546048
2026-09-16T14:39:07.206326+00:00,pyroscope,pyroscope-alloy-0,48.0,140509184
2026-09-16T14:39:13.455195+00:00,grove-system,grove-operator-5d8746f45-fkj4k,99.0,153092096
2026-09-16T14:39:13.455195+00:00,kai-scheduler,admission-86666f457d-449j8,1.0,15728640
2026-09-16T14:39:13.455195+00:00,kai-scheduler,binder-869fc94c7-vmk65,42.0,104857600
2026-09-16T14:39:13.455195+00:00,kai-scheduler,kai-operator-69b5d7bcf7-72px4,1.0,57671680
2026-09-16T14:39:13.455195+00:00,kai-scheduler,kai-scheduler-default-5cd4694576-q422p,39.0,103809024
2026-09-16T14:39:13.455195+00:00,kai-scheduler,pod-grouper-65456f756-gxfnl,1.0,11534336
2026-09-16T14:39:13.455195+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-mq2sk,1.0,11534336
2026-09-16T14:39:13.455195+00:00,kai-scheduler,queue-controller-f86fcd76c-2z76k,1.0,13631488
2026-09-16T14:39:13.455195+00:00,kube-system,coredns-8db54c48d-xwg8k,9.0,27262976
2026-09-16T14:39:13.455195+00:00,kube-system,kwok-controller-5cf8c7c44b-bbjsw,76.0,32505856
2026-09-16T14:39:13.455195+00:00,kube-system,local-path-provisioner-5d9d9885bc-ddln7,1.0,15728640
2026-09-16T14:39:13.455195+00:00,kube-system,metrics-server-75dc6f8d87-k8h7b,27.0,58720256
2026-09-16T14:39:13.455195+00:00,kube-system,svclb-traefik-cf82b3cd-hd56k,0.0,0
2026-09-16T14:39:13.455195+00:00,kube-system,traefik-9bcdbbd9-pdd86,14.0,42991616
2026-09-16T14:39:13.455195+00:00,pyroscope,pyroscope-0,11.0,76546048
2026-09-16T14:39:13.455195+00:00,pyroscope,pyroscope-alloy-0,48.0,140509184
2026-09-16T14:39:19.715929+00:00,grove-system,grove-operator-5d8746f45-fkj4k,99.0,153092096
2026-09-16T14:39:19.715929+00:00,kai-scheduler,admission-86666f457d-449j8,1.0,15728640
2026-09-16T14:39:19.715929+00:00,kai-scheduler,binder-869fc94c7-vmk65,42.0,104857600
2026-09-16T14:39:19.715929+00:00,kai-scheduler,kai-operator-69b5d7bcf7-72px4,1.0,57671680
2026-09-16T14:39:19.715929+00:00,kai-scheduler,kai-scheduler-default-5cd4694576-q422p,39.0,103809024
2026-09-16T14:39:19.715929+00:00,kai-scheduler,pod-grouper-65456f756-gxfnl,1.0,11534336
2026-09-16T14:39:19.715929+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-mq2sk,1.0,11534336
2026-09-16T14:39:19.715929+00:00,kai-scheduler,queue-controller-f86fcd76c-2z76k,1.0,13631488
2026-09-16T14:39:19.715929+00:00,kube-system,coredns-8db54c48d-xwg8k,9.0,27262976
